,Unnamed: 0,tweet,bias
4934,0,"@kylegriffin1 Debate requirement
",N
4935,0,"@ChristianWalk1r The live debate went on tonight after all. They just sent Guthrie to debate Trump instead of Biden.
",L
4936,0,"@katiecouric @realDonaldTrump Can you tell you collegue ro moderate and not debate him.... ugggg
",R
4937,0,"RT @RBPundit: NARRATOR: He's a bad guy and a bad journalist.
",N
4938,0,"@dbongino She's not a moderator, she's the debate opponent
",R
4939,0,"Now that twitter is not crashed, who wants to join a Lit Town Hall Chat?
",N
4940,0,"Trump, Not Town Hall
",N
4942,0,"Unbelievably horrible questions, unprepared, argumentative. She seems to think her role is debate him.
",N
4943,0,"RT @dominionlola: #SavannahGuthrie is so hostile to President
",R
4944,0,"@IngrahamAngle This is hard to watch,,every answer to a question turns into a 10 minute debate
",N
4945,0,"GUTHRIES LOSING
",N
4946,0,"@SavannahGuthrie  You sound like a crazed Democratic puppet.  Your job is to moderate, not debate, the President.
",R
4947,0,"@whittinghill @NBCNews @SavannahGuthrie Attacking.  A debate isn't so one-sided.
",N
4948,0,"Only in Iowa
",N
4949,0,"RT @colinflaherty: Guess we got a debate after all. https://t.co/OdBhZEWDtT
",N
4950,0,"RT @blueyedproducer: It is so predictable..19 days
",N
4951,0,"NBC is corrupt.
",R
4952,0,"He called it, again. Trump truly is a wizard.
",R
4953,0,"@live4literacy @RandyRainbow Like I said, just like the last debate.
",N
4954,0,"@RobertF82429665 @LisaMarieBoothe And the debate will be on NBC With THEIR moderators
",R
4955,0,"I am really sick of our President taking crap from media hacks! This is not a debate!! Geez!!
",R
4956,0,"@chipfranklin @JoeBiden Because it ain't a town hall it is @SavannahGuthrie debate!
",R
4957,0,"Town hall, or debate with Savanah Guthrie??
",N
4958,0,"Why did @nbc bring all these people in to watch @SavannahGuthrie debate @realDonaldTrump ? #TownHall #MAGA2020
",R
4959,0,"Debate Moderator Steve Scully Suspended After He Admits Lying About Twitter Account Being Hacked https://t.co/0FL6zUQFkX via @TPInsidr
",N
4960,0,"RT @NNJ_Taxman: Hunter's laptop is going to be a slow drip until that final debate.
",R
4961,0,"@RadioFreeTom The woman in back is this debate's fly on Pence's head.
",L
4962,0,"Is this a Town Hall or is it a debate between @realDonaldTrump &amp; @SavannahGuthrie ?
",N
4963,0,"@stylesgirlP1 @kayleighmcenany So kinda what he did to Biden at the debate?
",N
4964,0,"@cady0701 @greggutfeld let me show you some video of the Presidential debate from last week....
",N
4965,0,"He wins handily
",N
4966,0,"Is this a #TownHall or a debate??  Asking for a friend.
",N
4967,0,"I feel like 40 years have passed since the first Presidential debate.
",N
4968,0,"@rickperlstein @jbf1755 So, you can use the collage technique to craft an actual debate.
",N
4969,0,"Completely hostile
",N
4970,0,"@SirajAHashmi Didnt Trump fall behind double digits after that debate? Lol
",L
4971,0,"@VincentCrypt46 This is a debate.
",N
4972,0,"@LisaMarieBoothe Gutherie performing for her peers.   This isn't a townhall.  It's a debate.
",R
4973,0,"This still applies
",N
4974,0,"@KristiNoem @realDonaldTrump He skipped on the debate so cry more. #trumptraitor
",L
4975,0,"RT @lrkap: YOU are the #fake news.
",N
4976,0,"@DC_Draino A debate not a town hall.
",N
4977,0,"@BillHemmer @NBCNews ....and Savannah is losing the debate
",R
4978,0,"RT @MatthewFoldi: Now that twitter is not crashed, who wants to join a Lit Town Hall Chat?
",N
4979,0,"ALLYoundo is LIE
",N
4980,0,"RT @TimeTravelAnon: @BillOReilly @11e1ev1n Worst debate ever. When does the town hall start?
",N
4981,0,"Why is @NBC letting @SavannahGuthrie  take over the townhall with her own debate?!?!
",N
4982,0,"NBC is a NewsShitHole https://t.co/kUrJFZSNp5
",R
4983,0,"Her voice sounds like chalk on a blackboard. Good Lord cant watch..
",N
4984,0,"@dbongino Since when does a moderator debate?  #Trump2020Landslide
",R
4985,0,"RT @1Trinity8: So they kept the debate between President Trump &amp; Joe Biden &amp; just changed Biden for @SavannahGuthrie ?
",R
4987,0,"@Johnson1980Aj She is not a moderator. This is not a debate.
",N
4988,0,"But Biden is the senile one, right?
",R
4989,0,"RT @LauraJS01092808: @MZHemingway No...no... you are not! I was already at that point during the freaking mask debate,!!
",N
4990,0,"RT @Meg_Lynn_G: So instead of debating Biden tonight @realDonaldTrump needs to debate @SavannahGuthrie? Got it.
",R
4991,0,"Guthrie is trying her hardest to shut Trump down, and is not succeeding.
",R
4992,0,"Trump should RE-IMAGINE the debate process, and bring a Psychologist with him to address the hostile moderators
",R
4993,0,"Me either.
",N
4994,0,"RT @copper90000: Presidential Debate Moderator Suspended After Blatant Lie https://t.co/MABqFfUueC via @AmActionNews.
",N
4995,0,"@FrankLuntz Debate commission wanted to use bias moderators and protect Biden.  It could have been worked out if they wanted to
",R
4996,0,"RT @soonerfan4670: @kayleighmcenany This is a debate with Savannah. Awful!!!
",R
4997,0,"@chrisjrn Who needs debate when you can tune in to your own echo chamber?!
",N
4998,0,"@greenfield64 Jeff also thought the debate moderater was doing a tremendous job to.
",N
4999,0,"Championship pedigree debate ur auntie dude not me #ForTheH
",N
5000,0,"Twins!
",N
5001,0,"@US_Patriot20 @donaldbroom @JessicaChasmar She's Joe Biden's debate replacement https://t.co/keofTkh8Zk
",R
5002,0,"@jt68017875 @MariaSantanaCNN @AriFleischer CNN has zero to do with either debate. You need less faux news
",L
5003,0,"SAVANNAH is worse than SCULLY would have been.
",N
5004,0,"@greggutfeld @SavannahGuthrie If President Trump tries to debate her too hard  he'll be accused of mansplaining
",R
5005,0,"And a HUGE apology
",N
5006,0,"@Sand_InToes2013 The mod is not giving trump the opportunity to debate last debate the mod talked over 57 times and Biden only 15
",R
5007,0,"RT @MrRandalB: Savannah Guthrie is an absolute embarrassment.
",R
5008,0,"RT @lrkap: ALLYoundo is LIE
",N
5009,0,"@MZHemingway Did you yell that at Trump during the first debate or are you just a partisan hack?  We both know the answer to that
",R
5010,0,"She's a nasty cow #SavannahGuthrie
",R
5011,0,"Trump dodges question whether he got himself tested before first debate? I might have I might not have!
",N
5012,0,"Like #Trump said in debate #1, it's him debating the moderator.  Biden is unnecessary
",R
5013,0,"Shill!
",N
5014,0,"It's funny that Chris Wallace asked @realDonaldTrump the same exact question in 2016 debate https://t.co/dA8z6aHUVp
",N
5015,0,"She's really bossing this debate
",N
5016,0,"It's a #Joke. Guthrie is so rude &amp; disrespectful.
",N
5017,0,"They Screw President Trump
",L
5018,0,"RT @ScanetJanet: Fairness is agreeing to a virtual debate.  @NBCNews is rewarding Trump's bad behaviour.  That's not fairness. #BlackoutNBC
",L
5019,0,"fact check - true!
",N
5020,0,"@JackPosobiec He needs to challenge her to a debate.
",N
5021,0,"@ContraPoints Next debate moderator! https://t.co/8pZRKsGvPu
",N
5022,0,"She has TDS.
",R
5023,0,"Oops missed the sh*t show.
",N
5024,0,"Thank you to @DavidMuir and @ABC for the sad coverage of debate coverage. #democracy #fake @realDonaldTrump was right #BoycottNBC
",R
5025,0,"@shastabarbell So you think his debate performance was better?
",N
5026,0,"Benny really best out, no debate 
",N
5027,0,"RT @Eiregirl_420ppl: She's a nasty cow #SavannahGuthrie
",R
5028,0,"Wow! Trump bringing his A+ game tonight. Is this real? There is actually a debate. Savannah Guthrie getting destroyed.
",R
5029,0,"RT @PhilMcCrackin44: This didn't age particularly well, Bad Rug Luntz !
",N
5030,0,"Rigged
",N
5031,0,"RT @BenMFFowler: @TWaller3rdTime1 @jeremymbarr You must be watching a different debate. https://t.co/0yiOtgEY9K
",N
5032,0,"Biden doesn't even have to be on the same debate stage with trump and he's still beating him, badly. #DuelingTownHalls
",L
5034,0,"Boy this Donald Trump-Savannah Guthrie debate has been entertaining.
",N
5035,0,"RT @john_4719: And he was supposedly an unbiased moderator. Shameful. #CrookedJoe
",R
5036,0,"Trump: 'Right Again,' 'Lying' Scully 'Debate Was Rigged' https://t.co/wYuyvEbxTG
",R
5037,0,"Here's how to manage your money while politicians continue to debate a second stimulus check. https://t.co/Horldwn1f6
",N
5038,0,"Not sure who this idiot is from NBC interviewing President Trump is, but she must think it's a debate. She won't shut up. So biased.
",R
5039,0,"RT @ShooterMcGavin_: Presidential debate preview for tonight https://t.co/5A9dcSP9lB
",N
5040,0,"RT @River1056: @JoeBiden is an adult with integrity. #ImWatchingBiden #BidenTownHall
",L
5041,0,"Why didnt they just debate? This is so stupid
",N
5042,0,"I hope in the future the debate commission sets up back to back town halls like this.
",N
5043,0,"The left are evil boot licking minions!
",R
5044,0,"@RuleandRuin this is why I liked the VP debate so much
",N
5045,0,"We didn't get a town hall, we got a debate with the President vs. A screeching example of a woman with TDS.
",R
5046,0,"But, of course, Chuck, you're talking about a guy who couldn't find his ass with both hands.
",N
5047,0,"What say you @NBCNews. Cancel the townhall?
",N
5048,0,"She Is horrid
",N
5049,0,"No presidential debate tonight? Only for suckers who can't split-screen Chrome tabs https://t.co/5OtuXpu5gs
",N
5050,0,"RT @RyanEGraney: You took selfies with Alex Jones. Shut the fuck up.
",L
5052,0,"RT @luisafontana: @auctnr1 OH DEAR MAYBE TRUMP SHOULD HAVE JOINED BIDEN IN THE ORIGINAL DEBATE THEN
",L
5053,0,"@Breaking911 Biden just now, in his town hall debate, affirmed he would mandate a COVID vaccine.
",N
5054,0,"@NBCNews @SavannahGuthrie NOT A TOWN HALL... not even close.. More like an aggressive debate.
",R
5055,0,"RT @coldassa: Jeezy!
",N
5056,0,"Trump is doing great in this debate against Biden's stand-in, Savannah Guthrie.  She would make a better VP than Harris.
",R
5057,0,"@TeamTrump @realDonaldTrump Excuse my language but this moderator on this town hall debate with Trump is a pure ?
",R
5058,0,"""town hall"" is such a cynical euphemism for whatever this televised single-person debate with conflicting timeslots thing is
",N
5059,0,"@MDarleneStinne1 @BillOReilly let me show you some video from last week's Presidential debate...
",N
5060,0,"RT @Real_Himani: @SaintRampalJiM Biggest Debate On Quran
",N
5061,0,"@Breaking911 so he lied in the debate
",N
5062,0,"RT @jeffdunham: In case you missed it, check out the REAL debate before the other debate!... https://t.co/wZth2PLXyi https://t.co/yB4Rfsq5nt
",N
5063,0,"WE HAVE A BINGO!
",N
5064,0,"Trump won't say if he was tested for coronavirus on day of first presidential debate | TheHill https://t.co/UsBPqAXBSe
",N
5065,0,"Savannah Guthrie doing a hell of a job in this debate
",N
5066,0,"RT @realjohnspina: Savanah thinks she should sit there and debate and argue with the President. This is disgusting.
",R
5067,0,"Joe Biden at tonight's debate. https://t.co/VDSFQXSsBV
",N
5068,0,"@SavannahGuthrie you are interrupting the President an average of TWELVE times each minute, this is not your debate!!
",R
5069,0,"I am not watching the Town Halls...
",N
5070,0,"@John_F_Kennnedy This is probably the most ridiculous question asked in a presidential debate.
",N
5071,0,"@SavannahGuthrie is this a townhall or a debate your horrible
",R
5072,0,"@ToddDJohnson1 I honestly have to go back decades to find a good debate outside of the primary season ones.
",N
5073,0,"@haynes_melody @MoserMalea @NBCNews @SavannahGuthrie So did you say that about Trump during the first debate? I bet I know the answer. lol
",R
5074,0,"NBC hosting a Town Hall for the man calling them fake news. Ummmm...well done!?
",R
5075,0,"Wow!  After a very questionable appearance in the first debate @POTUS is absolutely killing it tonight.
",R
5076,0,"lets settle this debate
",N
5077,0,"@mehdirhasan How do you feel about your employer NBC rewarding trump for backing out the debate?
",L
5078,0,"good afternoon i'm eating dinner while watching biden's debate :)) #VoteBidenHarris2020 https://t.co/uHGzaxFPMo
",L
5079,0,"I HAVW DEBATE PRACTICW IN LIKE 10 MINTUWS IL SEE YOU GUS KLATER ILY ALL UR SO SO GOOD AT DRAWINGGJEJNDN OK BYE ILYSM
",N
5080,0,"Is this a #TownHall or a debate against #SavannahGuthrie?  Asking for a friend.
",R
5081,0,"RT @Sam_Levine: We HATE this virulent bully a hole #VoteTrumpOut2020 his filth hurts us all. #Biden2020 #VoteBlue https://t.co/8myKKtT3Y5
",L
5082,0,"She is his opponent instead of Biden!
",N
5083,0,"i hate this judgement / motive semantics. republicans have bad motivations, it's not even in debate.
",L
5084,0,"We are living in different times... sadly
",N
5085,0,"Is the second debate happening on two different channels? 
",N
5086,0,"In other news, Joni Ernst is bombing in the Iowa debate
",L
5087,0,"@SteveGuest @GOP Americans should have seen a presidential debate tonight but Trump wimped out.
",L
5088,0,"RT @ThomasH32196995: So, Twitter family...you may have noticed a recent change....Is it a good thing to debate and have different opinions?
",N
5089,0,"This isn't a town hall, it's a debate!
",N
5090,0,"@nbcnews please tell Savannah to shut up and stop trying to debate The President!
",R
5091,0,"@NickAdamsinUSA Lol. We must not watching the same debate
",N
5092,0,"2nd debate Trump v Savannah.  Is this a town hall?  Quite a contrast when flipping channels. Energy vs basement dweller.
",R
5093,0,"Debate on strategy to emerge stronger from COVID-19: Leon Perera on preparing for industry ... https://t.co/8WeWSMJGJ9 #singapore #jobs
",N
5094,0,"Give @SavannahGuthrie a raise.  Way better than the last debate debacle.   #tRumpTrainWreck  #trumptownhall
",L
5095,0,"Cry harder. Maybe baby Don should have done the debate.
",L
5096,0,"RT @thana_hussein: Usually they're looking for an argument. I recommend you debate a wall and leave black people alone.
",N
5097,0,"@SenKamalaHarris Wtf. Climate change is a debate now? Americans...
",L
5098,0,"Is there not one moderator out there that would like to appear fair and balanced?
",N
5099,0,"Debate on strategy to emerge stronger from COVID-19: Gan Thiam Poh on maintaining balance in ... https://t.co/03ZPBpfwmN #singapore #jobs
",N
5100,0,"So Trump got to duck the debate plus he gets free airtime here
",L
5101,0,"I'm watching a replay of the first debate.
",N
5102,0,"I thought tonights debate was canceled but it appears the townhall moderator took it upon herself to insert her opinions. @realDonaldTrump
",R
5103,0,"Yes, Exactly!!! And totally disgusted!!!
",N
5104,0,"Trump's debate with Savannah Gunthrie is more intense than when he debated Chris Wallace.
",N
5105,0,"C-SPAN Suspends Anti-Trump Debate Moderator Steve Scully ""Indefinitely"" For Lying About Twitter Hack | Zero Hedge https://t.co/M391r4HsID
",R
5106,0,"Hot Take recaps the Vice Presidential debate https://t.co/2ORKkx1sz0 via @YouTube
",N
5107,0,"@BeishirBooks The Clown being what he is best at...being a clown.
",N
5108,0,"RT @5b20be6386164f8: They Screw President Trump https://t.co/hQXVgvo5AP
",L
5109,0,"@greggutfeld @SavannahGuthrie Oh boo boo. He is incapable of answering anything seriously. The other debate is a conversation on substance.
",L
5110,0,"RT @yo111481susan: Agree @SavannahGuthrie https://t.co/OS7QmlSZre
",N
5111,0,"@AriFleischer It's almost as if Mr. ""Strength"" should've manned up and had a debate!
",L
5112,0,"RT @jackiewollner: So that's a ""no"".
",N
5113,0,"@DWUhlfelderLaw By the way he's sweating at debate tonight, he might not be there tomorrow. #TrumpIsNotWell
",L
5114,0,"I'm loving Biden toooooooo much
",L
5115,0,"Being able to hear people talk is a nice change from the last presidential debate #BidenTownHall
",L
5116,0,"@greta Savannah Guthrie thinks it's a debate between her and Trump and she obviously detests him.
",R
5117,0,"RT @BenCollins1776: @KatiePavlich Maybe they should...debate.
",N
5118,0,"Trump will not answer whether he tested negative, the days of the debate.#TrumpTownHall
",N
5119,0,"MSDNC is a joke. Guthrie is making this a debate between herself and trump. Shameful. #TrumpTownHall #MSDNCistrash
",R
5120,0,"this is way better than a debate! https://t.co/p5rQqo3Tfw
",N
5121,0,"@MSNBC @SavannahGuthrie Is this a town hall or a debate against the host?
",R
5122,0,"You are exactly right!!!
",N
5123,0,"@nickgillespie @realDonaldTrump @JoeBiden @Jorgensen4POTUS In seriousness, why isn't she allowed to debate?
",N
5124,0,"President Trump is having to debate Guthrie.
",N
5125,0,"@greggutfeld @SavannahGuthrie I thought it was a town hall, not a debate btw you and the President?
",R
5126,0,"Boy that's for sure...what's up with these rude ""journalists"" anyway?
",N
5127,0,"In other words, no.
",N
5128,0,"@DGisSERIOUS .@JoeBorelliNYC said it right last debate: best thing Trump can do is shut up and let Biden ramble. But Trump can't resist.
",R
5129,0,"@megynkelly @seanmdav It feels like a debate. She is awful.
",R
5130,0,"@EdenStones @joelpollak @realDonaldTrump @JoeBiden @SavannahGuthrie You mean...like Trump did at the first debate?
",L
5131,0,"@jntburd @IngrahamAngle You mean like he was during the debate?
",N
5132,0,"Liar in Chief! #Election2020
",L
5133,0,"RT @JohnALombardi2: I would say the ""Piggy Bank"" is empty!
",N
5134,0,"She is terrible!!! She is debating the President and keeps interrupting him!!  Guthrie is so hostile!!
",R
5135,0,"Can I get a cut of this debate that is just zoomed in on Trump's darting, wild eyes?
",L
5136,0,"@lgbtqnation @SavannahGuthrie Nope. What America needed was a second debate, not a free hour of publicity for a bully.
",L
5137,0,"No debate....separate town hall sessions
",N
5138,0,"RT @JanieHsieh: Always Mr. President.
",N
5139,0,"I think Trump is winning this debate!
",R
5140,0,"loving this new debate format where any viewer can mute either speaker at any time. so much better this way. https://t.co/vpNusFbA5q
",N
5141,0,"Looking forward to tomorrow's debate with Cicero. Needless to say, I wish him the best.
",N
5142,0,"This is one sick man.
",N
5143,0,"@Chrisvance123 So Trump kicked Biden's ass in the debate? 
",R
5144,0,"@AriFleischer @johncardillo She took lessons from Trumps first debate. He hates women in control
",L
5145,0,"@megynkelly Is this a town hall or a debate between the president and Guthrie?
",N
5146,0,"How is Biden losing a debate against himself?
",R
5147,0,"RT @Pxnname: Jeezy
",N
5148,0,"Yes sirrrrr THE BUTCHER COMIN NICCA
",N
5149,0,"@ABC @ABC2020 Thank you, #ABC, for proceeding with a scheduled debate-turned #BidenTownHall ! #BidenTownHallOnABC
",L
5150,0,"That's why I'm watching ABC!
",N
5151,0,"Why are y'all even watching this debate...hate watching still gives his wack ass ratings...do better... https://t.co/vhx4Wlhk0A
",L
5152,0,"RT @fayehshelton: I thought NBC was having a town hall.  Savanah Guthrie thinks its a debate.  #notshocking
",R
5153,0,"@JennPellegrino Watching Trump debate this bimbo
",R
5154,0,"RT @Elizbethperkins: NBC hosting a Town Hall for the man calling them fake news. Ummmm...well done!? https://t.co/wAlCAwJjDf
",L
5155,0,"Guthrie is a hired shill d of the Democratic Party! Not one question on Bidenor policy!
",R
5156,0,"Astros are still trash. 
",N
5157,0,"Just following along on twitter lol
",N
5158,0,"Trump's own mouth always provides the best reasons to vote for Joe Biden.
",L
5159,0,"@Breaking911 this is exactly what he said he was going to do last debate and exactly what Kamala said he was going to do in the VP debate
",N
5160,0,"We The People were cheated out of a 2nd Presidential debate by the debate Commission!
",R
5161,0,"Guthrie Trump Debate?
",N
5162,0,"President Crazy Town!  #VoteBidenHarris2020
",L
5163,0,"This ""moderator"" on Trump's townhall trying to be like Chris Matthews. Interrupt some more and debate him. #TrumpTownHall
",R
5164,0,"Samantha Guthrie out here doing what Biden couldn't manage to do during the debate. We love to see it.
",L
5165,0,"LMAO America is legitimately off the rails ahhh.
",N
5166,0,"so that's a no
",N
5167,0,"@realDonaldTrump did end up having a debate as scheduled tonight after all. It was just with @SavannahGuthrie taking  @JoeBiden place.
",L
5168,0,"@AriFleischer Constant interruptions is making you angry? Did you watch the debate?
",N
5169,0,"RT @OehlerPaula: @ProjectLincoln Probably not a good idea to denigrate the moderator a couple hours before the debate. Just a suggestion.
",N
5170,0,"RT @CindyKendrick11: Prolly not..
",N
5171,0,"And. Quite truthfully..and with great respect..He opened a ""big can of whoop-ass on her""
",N
5172,0,"Debate Moderator Steve Scully Suspended After He Admits Lying About Twitter Account Being Hacked https://t.co/39jRFvFMKe via @TPInsidr
",N
5173,0,"RT @yo111481susan: Agree @SavannahGuthrie
",N
5174,0,"Debates seem so frivolous with all we know now about #CROOKEDJOE how can he be allowed to run at this point
",R
5175,0,"@megynkelly @seanmdav Worst travesty I have seen. Destroying TV forever.  Cancel the last debate
",N
5176,0,"@conservativma @SavannahGuthrie @realDonaldTrump Sounds like a debate! #nbcFakeNews
",R
5177,0,"@MrMichaelBurkes What town hall. This is a debate
",N
5178,0,"@dbongino Nobody always try to be Somebody, and with Nate there no Debate he a no one. You are in our Prayers total Healing.
",N
5179,0,"Rather watch a debate. Both can suck it but damn the left. SMH.
",R
5180,0,"@AyoYaBoiZo @Hershayyy Why is Drake vs Push a debate
",N
5181,0,"RT @vortmax79: @Breaking911 so he lied in the debate
",N
5182,0,"@MZHemingway Apparent debate with the totally unqualified savannah Guthrie.
",R
5183,0,"He weaseled out of a required debate, and was rewarded with an hour long commercial by @NBCNews . Think about that....
",L
5184,0,"@AriFleischer So... you find interrupting rude? Did you see the first debate?
",N
5185,0,"NBC is just another enabler
",R
5186,0,"@KellyC7002 @LilRichie420 Then he can get out of the last debate
",N
5187,0,"@RaheemKassam The Trump Debate dislikes are directed at Gunthrie.
",R
5188,0,"debating DEBATING OMG ISNT THE SECOND DEBATE IN LIKE AN HOUR
",N
5189,0,"@Yamiche Just as soon as he releases his taxes and the test results before the first debate.
",L
5190,0,"Trump is crushing Trump in this debate.
",N
5191,0,"Town hall format ftw. So much better than the disasterous debate. Let the people ask the tough questions. #BidenTownHall #TrumpTownHall
",N
5192,0,"@madisongesiotto @mbolch @SavannahGuthrie She is combative and argumentative. She's is a host, not a debate participant
",N
5193,0,"RT @Ivalla1128: @MZHemingway @ALTHEA595 NOT a town hall, It's a debate with Savanna. 
",N
5194,0,"Savannah Guthrie has turned Trumps town hall into a debate
",R
5195,0,"Schumer knows a lot about lying
",R
5196,0,"He knows
",N
5197,0,"Chris Wallace worse moderator in modern Presidential debate history.
",N
5198,0,"@NBCPolitics @SavannahGuthrie Savanna is a embarrassment she chose to debate the president I thought this was a townhall !  JOKE
",R
5199,0,"@IngrahamAngle @realDonaldTrump is doing a fantastic job! Hopefully @SavannahGuthrie will debate @JoeBiden the same way! Women for Trump
",R
5200,0,"RT @Ike_Saul: Look! Just like the first debate! https://t.co/SMb7r5KNWH
",N
5201,0,"is she a sister to LOSER Chris Wallace??
",R
5202,0,"RT @CNBC: Here's how to manage your money while politicians continue to debate a second stimulus check. https://t.co/Horldwn1f6
",N
5203,0,"RT @wendyp4545: Trump's debate with Savannah Gunthrie is more intense than when he debated Chris Wallace.
",N
5204,0,"RT @cloudlickerkev: He called it, again. Trump truly is a wizard.
",R
5205,0,"Yes, you were wrong!
",N
5206,0,"RT @craigengler: Here is the president of the US  proclaiming he will do a fake news townhall. 
",L
5207,0,"lets settle this debate:
",N
5208,0,"""Media"" in the United States of America is compromised and propagandist (at this juncture in particular).
",R
5209,0,"Who won this debate?
",N
5210,0,"Pizza x
",N
5211,0,"Liar in Chief!
",L
5212,0,"So we been through the milk before or after cereal debate now lets move on; 
",N
5213,0,"RT @LCalifornian: The wheels are falling off MSM, and I love it! https://t.co/XriDEuutqq
",R
5214,0,"Her tone is so different with him
",N
5215,0,"This is way better than a debate.
",N
5216,0,"this thread is horrifying
",N
5217,0,"It's like the first debate was so bad that there was a divorce and now we have the exact opposite of two Christmases
",N
5218,0,"No manners or brains
",N
5219,0,"President Trump who has claimed to have a great memory can't Remember if he tested before the presidential debate?
",L
5220,0,"The focus on the debate should be more on the folks in the audience, not Savannah. What an attention hog.
",N
5221,0,"@Amy_Siskind @brycetache This is so much better than a debate!
",N
5222,0,"RT @themaxburns: Can I get a cut of this debate that is just zoomed in on Trump's darting, wild eyes?
",L
5223,0,"@NBCNews is this a town hall or is this a debate between @realDonaldTrump and @SavannahGuthrie like she the one running #disgusting smh
",R
5224,0,"RT @KyleKulinski: This debate is Fox News v MSNBC lmao #VPDebate
",N
5225,0,"@PolitiBunny She's playing the part of Biden in this debate.
",R
5226,0,"@OGJaneSays @SavannahGuthrie Trump is like 2-0 against debate moderators.
",R
5227,0,"RT @Elizbethperkins: NBC hosting a Town Hall for the man calling them fake news. Ummmm...well done!?
",L
5228,0,"@WashTimes This is turning to be a @SavannahGuthrie against @realDonaldTrump debate. Shut up, Savannah!!! We want to hear the people.
",R
5229,0,"Trump's doing great even though it's not a debate. #CrowderTownHall
",R
5230,0,"@catturd2 She looks like she fell in that water and then started her debate with the President!
",R
5231,0,"RT @5b20be6386164f8: They Screw President Trump
",L
5232,0,"So, the 2nd debate is taking place tonight. it's just between President Trump &amp; Savannah. President Trump I'd winning this one too
",R
5233,0,"The @abc Biden event is a yawn! #MAGA2020LandslideVictory
",R
5234,0,"@Valkyrry @sbg1 She is yelling and not being a bipartisan host. It's townhall not a debate
",R
5235,0,"@AliceFromQueens Trump is killing it.
",R
5236,0,"My thoughts exactly
",N
5237,0,"RT @ChaseMit: It's like the first debate was so bad that there was a divorce and now we have the exact opposite of two Christmases
",N
5238,0,"RT @sjmcgee: Chris Wallace worse moderator in modern Presidential debate history.
",R
5239,0,"Wishy washy because he has no memory left.
",N
5240,0,"RT @VFC_C: After Biden's debate, I picture he and Stephanopolis sharing a cigarette and falling asleep in each other's arms.
",R
5241,0,"This feels like a lie
",N
5242,0,"RT @Ivalla1128: Trump, Not Town Hall
",N
5243,0,"@HeatherChilders @POTUS @NBCNews @SavannahGuthrie planned a debate, not a townhall!
",R
5244,0,"Predictably self-destructing.
",N
5245,0,"Nothing to see here folks.... https://t.co/uYlJfuSiMH
",N
5246,0,"RT @John85553736: Bully yelling loud at women at this debate and lying his ass off. https://t.co/CPYwT76hqS
",L
5247,0,"@davidmweissman @JoeBiden @ABC The Biden town hall is a welcome departure from the first debate. Real answers. Real plans.
",L
5248,0,"@RubinReport It is infuriating! Who cares to watch @realDonaldTrump debate @SavannahGuthrie! Let the PEOPLE speak!
",R
5249,0,"RT @zerohedge: C-Span Suspends Anti-Trump Debate Moderator Steve Scully For Lying About Twitter Hack https://t.co/heSLF1yoWT
",R
5250,0,"@AriFleischer Somebody shouldn't have chickened out of the debate...
",N
5251,0,"This is not a town hall it is a debate! Obviously sleepy Joe needs others to fight his battles for him!
",R
5252,0,"@realDonaldTrump Wonderful debate performance, moderator is trying hard to make you utter words according to her liking.
",R
5253,0,"Why dont you, Megyn get a debate with TRUMP
",N
5254,0,"RT @Eiregirl_420ppl: She's a nasty cow #SavannahGuthrie https://t.co/8r633dWPz3
",R
5255,0,"RT @shayne571: So that's a NO.
",N
5256,0,"@RandyRainbow @SavannahGuthrie the ONLY debate monitor.
",N
5257,0,"How a partisan media regime would work in practice:
",N
5258,0,"I think Trump is going to be very sorry he pitched his temper tantrum about a virtual debate by tomorrow morning.
",L
5259,0,"@ejplosaltos @MZHemingway Maybe he took a page from Pence's debate with more measured responses.
",N
5260,0,"RT @Razzly_: So me and the boys had a debate about pizza lunchables during a voice call and it got pretty heated ngl https://t.co/bFjdY4K019
",N
5261,0,"@supertrumpie ANOTHER Trump debate is on tonight!!!!! He is a fighter!
",R
5262,0,"I wouldnt show up for next weeks debate after this charade!! #NBCSucks
",R
5263,0,"@SavannahGuthrie Great Job on this debate!! Keep making question that nobody else have made!!
",N
5264,0,"The woman in the background who keeps nodding is driving me nuts! #debate #townhall
",N
5265,0,"Anti-Trump bias questions being thrown to the Biden and Trump town halls! A corrupt bias anti-Trump debate commission at it again!
",R
5267,0,"So far, Savannah Guthrie is winning this debate with Trump.
",L
5268,0,"@realDonaldTrump True!
",N
5269,0,"Even Joe Biden never talked over Trump this much in the first debate #TrumpTownHall
",R
5270,0,"@thehill @NBCNews's #SavannahGuthrie couldn't have such a robust debate with Joe Biden.
",R
5271,0,"@greggutfeld I did not realize this was a debate. The interruptions from the moderator tipped me off. Stand in for Biden or Harris l wonder.
",R
5272,0,"RT @DetroitMarauder: Yeah, Trump is kicking ass. https://t.co/qO9NOz2XGn
",R
5273,0,"Trump gotta debate this lady now?
",N
5274,0,"@stevejowild77 @BillOReilly You clearly didn't watch the last debate if you think she interrupts him more than anyone...
",N
5275,0,"RT @LacitoJuan: @LisaMarieBoothe Gutherie performing for her peers.   This isn't a townhall.  It's a debate.
",R
5276,0,"#NBCTrumptownhall is actually a debate between the President and @SavannahGuthrie. I thought this was supposed to be a town hall event.
",R
5277,0,"RT @HeavenOrHellGod: This is way better than a debate.
",N
